base_symbol,quote_symbol,markets_count,markets
"GEAR","USDC",1,"OKEX"
"GEAR","USD",1,"OKEX"
"BANANAS31","USDT",4,"bitget;BitMart;Gateio;Binance"
"BANANAS31","EUR",1,"Kraken"
"BANANAS31","USD",1,"Kraken"
"BANANAS31","USDC",1,"Binance"
"IQ","USDT",3,"bitget;Gateio;Binance"
"IQ","KRW",3,"Bithumb;Coinone;Upbit"
"IQ","THB",1,"Bitkub"
"IQ","EUR",1,"bitvavo"
"IQ","USD",1,"cryptodotcom"
"IQ","USDC",1,"OKEX"
"IQ","BTC",1,"Upbit"
"ONT","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"ONT","KRW",3,"Bithumb;Coinone;Upbit"
"ONT","EUR",2,"bitvavo;Cexio"
"ONT","USD",3,"Cexio;cryptodotcom;OKEX"
"ONT","USDC",3,"Gateio;phemex;Binance"
"ONT","ETH",1,"Kucoin"
"ONT","BTC",3,"Kucoin;mexc;Binance"
"ONT","TRY",1,"Binance"
"VT","USDT",1,"bitget"
"AGLD","USDT",7,"bitget;bybit;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"AGLD","KRW",3,"Bithumb;Coinone;Upbit"
"AGLD","EUR",2,"bitvavo;whitebit"
"AGLD","USD",2,"Coinbase;cryptodotcom"
"AGLD","ETH",1,"Gateio"
"AGLD","USDC",1,"OKEX"
"AGLD","BTC",2,"Upbit;Binance"
"IDOL","USDT",3,"bitget;Gateio;mexc"
"IDOL","USDC",1,"mexc"
"MASSA","USDT",2,"bitget;mexc"
"TRUST","USDT",3,"bitget;Gateio;Upbit"
"TRUST","EUR",2,"bitvavo;Kraken"
"TRUST","USD",3,"Coinbase;cryptodotcom;Kraken"
"TRUST","KRW",1,"Upbit"
"TRUST","BTC",1,"Upbit"
"MDT","USDT",3,"bitget;Gateio;Binance"
"MDT","EUR",1,"bitvavo"
"MDT","USD",2,"Coinbase;cryptodotcom"
"MDT","ETH",1,"Gateio"
"MDT","USDC",1,"OKEX"
"CHILLGUY","USDT",3,"bitget;bybit;Gateio"
"CHILLGUY","EUR",1,"bitvavo"
"CHILLGUY","KRW",1,"Coinone"
"CHILLGUY","USD",1,"cryptodotcom"
"DEG","USDT",1,"bitget"
"AEVO","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"AEVO","THB",1,"Bitkub"
"AEVO","EUR",2,"bitvavo;Kraken"
"AEVO","KRW",1,"Coinone"
"AEVO","USD",3,"cryptodotcom;Kraken;OKEX"
"AEVO","BRL",1,"MercadoBitcoin"
"AEVO","USDC",1,"Binance"
"AEVO","BTC",1,"Binance"
"AEVO","TRY",1,"Binance"
"AEVO","FDUSD",1,"Binance"
"SD","USDT",4,"bitget;bybit;Gateio;OKEX"
"SD","KRW",1,"Bithumb"
"SD","USD",3,"Coinbase;cryptodotcom;OKEX"
"SD","USDC",1,"OKEX"
"CSPR","USDT",5,"bitget;bybit;cryptodotcom;Gateio;OKEX"
"CSPR","KRW",1,"Bithumb"
"CSPR","USD",3,"Bitstamp;cryptodotcom;OKEX"
"CSPR","EUR",2,"Bitstamp;bitvavo"
"CSPR","BTC",1,"CoinEx"
"CSPR","ETH",2,"Gateio;Kucoin"
"CSPR","USDC",1,"OKEX"
"ID","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"ID","KRW",2,"Bithumb;Upbit"
"ID","THB",1,"Bitkub"
"ID","EUR",2,"bitvavo;whitebit"
"ID","USDC",1,"OKEX"
"ID","USD",1,"OKEX"
"ID","BTC",2,"Upbit;Binance"
"ID","TRY",1,"Binance"
"MERL","USDT",4,"bitget;bybit;Gateio;OKEX"
"MERL","KRW",2,"Bithumb;Coinone"
"MERL","EUR",2,"bitvavo;Kraken"
"MERL","USD",2,"Kraken;OKEX"
"MERL","USDC",1,"OKEX"
"NESS","USDT",1,"bitget"
"B","USDT",3,"bitget;Gateio;mexc"
"B","USD1",4,"bitget;Gateio;Kucoin;mexc"
"CREO","USDT",4,"bitget;BitMart;Gateio;mexc"
"LA","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"LA","KRW",3,"Bithumb;Coinone;Upbit"
"LA","THB",1,"Bitkub"
"LA","MANTLE",1,"bybit"
"LA","USD",2,"Coinbase;cryptodotcom"
"LA","USDC",2,"mexc;Binance"
"LA","USD1",1,"mexc"
"LA","BTC",1,"Upbit"
"LA","TRY",1,"Binance"
"LA","BNB",1,"Binance"
"CAMP","USDT",4,"bitget;bybit;Gateio;mexc"
"CAMP","USD",1,"Kraken"
"CAMP","EUR",1,"Kraken"
"CAMP","USDC",1,"mexc"
"A8","USDT",4,"bitget;bybit;Gateio;HuobiPro"
"A8","KRW",1,"Bithumb"
"A8","USD",1,"Coinbase"
"TANSSI","USDT",4,"bitget;BitMart;Gateio;HuobiPro"
"TANSSI","EUR",1,"Kraken"
"TANSSI","USD",1,"Kraken"
"BLESS","USDT",3,"bitget;Gateio;mexc"
"BLESS","USD",1,"Kraken"
"BLESS","USDC",1,"mexc"
"SKYAI","USDT",3,"bitget;Gateio;HuobiPro"
"SKYAI","KRW",1,"Coinone"
"WAXP","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"WAXP","KRW",3,"Bithumb;Korbit;Upbit"
"WAXP","EUR",1,"bitvavo"
"WAXP","USD",1,"cryptodotcom"
"WAXP","ETH",1,"Gateio"
"WAXP","BTC",1,"Upbit"
"WAXP","USDC",1,"whitebit"
"IAG","USDT",3,"bitget;Gateio;Kucoin"
"IAG","USD",1,"Kraken"
"IAG","EUR",1,"Kraken"
"ALE","USDT",3,"bitget;Gateio;mexc"
"BARD","USDT",5,"bitget;bybit;Gateio;OKEX;Binance"
"BARD","THB",1,"Bitkub"
"BARD","USD",2,"Coinbase;OKEX"
"BARD","KRW",2,"Coinone;Upbit"
"BARD","USDC",2,"mexc;Binance"
"BARD","TRY",1,"Binance"
"BARD","FDUSD",1,"Binance"
"BARD","BNB",1,"Binance"
"CYCLUB","USDT",1,"bitget"
"NOM","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"NOM","THB",1,"Bitkub"
"NOM","EUR",1,"bitvavo"
"NOM","USD",2,"Coinbase;cryptodotcom"
"NOM","KRW",1,"Upbit"
"NOM","BTC",2,"Upbit;whitebit"
"NOM","TRY",2,"whitebit;Binance"
"NOM","USDC",1,"Binance"
"NOM","FDUSD",1,"Binance"
"ALICE","USDT",4,"bitget;Gateio;whitebit;Binance"
"ALICE","KRW",1,"Bithumb"
"ALICE","EUR",2,"bitvavo;Kraken"
"ALICE","USD",3,"Coinbase;cryptodotcom;Kraken"
"ALICE","ETH",1,"Gateio"
"ALICE","BTC",1,"HitBTC"
"ALICE","TRY",1,"Binance"
"TWT","USDT",4,"bitget;bybit;Gateio;Binance"
"TWT","THB",1,"Bitkub"
"TWT","EUR",1,"bitvavo"
"TWT","USD",1,"Cexio"
"TWT","KRW",1,"Coinone"
"TWT","BTC",1,"Kucoin"
"TWT","ETH",1,"mexc"
"TWT","USDC",1,"Binance"
"TWT","TRY",1,"Binance"
"SOON","USDT",5,"bitget;BitMart;Kucoin;mexc;Upbit"
"SOON","THB",1,"Bitkub"
"SOON","EUR",2,"bitvavo;Kraken"
"SOON","KRW",1,"Coinone"
"SOON","USD",1,"Kraken"
"SOON","USDC",1,"mexc"
"SOON","BTC",1,"Upbit"
"CRO","USDT",6,"bitget;Coinbase;cryptodotcom;Gateio;Kraken;OKEX"
"CRO","KRW",3,"Bithumb;Coinone;Upbit"
"CRO","EUR",4,"bitvavo;Coinbase;Kraken;OKEX"
"CRO","USDC",2,"Cexio;Kraken"
"CRO","USD",4,"Coinbase;cryptodotcom;Kraken;OKEX"
"CRO","BTC",3,"CoinEx;cryptodotcom;Upbit"
"CRO","ETH",1,"cryptodotcom"
"CRO","PYUSD",1,"cryptodotcom"
"PORTALS","USDT",4,"bitget;bybit;Gateio;Kucoin"
"BIZA","USDT",1,"bitget"
"WLD","USDC",4,"bitget;bybit;Gateio;Binance"
"WLD","EUR",5,"bitget;bitvavo;bybit;Kraken;Binance"
"WLD","USDT",7,"bitget;bybit;Cexio;cryptodotcom;Gateio;OKEX;Binance"
"WLD","KRW",4,"Bithumb;Coinone;Korbit;Upbit"
"WLD","THB",1,"Bitkub"
"WLD","USD",4,"Coinbase;cryptodotcom;Kraken;OKEX"
"WLD","BTC",3,"CoinEx;Upbit;Binance"
"WLD","BRL",1,"MercadoBitcoin"
"WLD","IDR",1,"Binance"
"WLD","TRY",1,"Binance"
"WLD","FDUSD",1,"Binance"
"MYRO","USDT",3,"bitget;bybit;Gateio"
"MYRO","KRW",1,"Coinone"
"MYRO","USD",1,"cryptodotcom"
"MYRO","TRY",1,"Gateio"
"GTC","USDT",7,"bitget;CoinEx;Gateio;Kucoin;mexc;phemex;Binance"
"GTC","KRW",2,"Bithumb;Korbit"
"GTC","EUR",2,"bitvavo;Kraken"
"GTC","USD",3,"Coinbase;cryptodotcom;Kraken"
"GTC","ETH",1,"Gateio"
"GTC","BTC",1,"Upbit"
"SKL","USDT",6,"bitget;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"SKL","KRW",2,"Bithumb;Coinone"
"SKL","THB",1,"Bitkub"
"SKL","ETH",1,"BitMart"
"SKL","USD",4,"Bitstamp;Coinbase;cryptodotcom;OKEX"
"SKL","EUR",2,"Bitstamp;bitvavo"
"SKL","GBP",1,"Coinbase"
"SKL","BTC",2,"Kucoin;Binance"
"SKL","USDC",1,"Binance"
"SKL","TRY",1,"Binance"
"IOTX","USDT",5,"bitget;cryptodotcom;Gateio;whitebit;Binance"
"IOTX","KRW",2,"Bithumb;Coinone"
"IOTX","THB",1,"Bitkub"
"IOTX","EUR",1,"bitvavo"
"IOTX","USD",3,"Coinbase;cryptodotcom;hashkey"
"IOTX","HKD",1,"hashkey"
"IOTX","ETH",2,"Kucoin;Binance"
"IOTX","BTC",2,"Kucoin;Upbit"
"IOTX","USDC",1,"whitebit"
"IOTX","JPY",1,"Binance"
"OG","USDT",5,"bitget;Gateio;HuobiPro;mexc;Binance"
"OG","BTC",1,"Binance"
"OG","TRY",1,"Binance"
"JASMY","USDT",8,"bitget;bybit;Cexio;Coinbase;cryptodotcom;Gateio;whitebit;Binance"
"JASMY","KRW",1,"Bithumb"
"JASMY","EUR",3,"bitvavo;Cexio;Kraken"
"JASMY","USDC",4,"bybit;Kucoin;mexc;whitebit"
"JASMY","USD",4,"Cexio;Coinbase;cryptodotcom;Kraken"
"JASMY","BTC",2,"CoinEx;Upbit"
"JASMY","ETH",1,"Gateio"
"JASMY","BRL",1,"MercadoBitcoin"
"JASMY","CAD",1,"NDAX"
"JASMY","TRY",1,"Binance"
"ZEREBRO","USDT",4,"bitget;bybit;CoinEx;Gateio"
"ZEREBRO","USD",2,"Cexio;Kraken"
"ZEREBRO","EUR",1,"Kraken"
"ZEREBRO","BRL",1,"MercadoBitcoin"
"XAI","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"XAI","KRW",1,"Bithumb"
"XAI","EUR",1,"bitvavo"
"XAI","USD",1,"cryptodotcom"
"XAI","USDC",1,"Binance"
"XAI","TRY",1,"Binance"
"BAN","USDT",4,"bitget;bybit;Gateio;mexc"
"GHO","USDT",2,"bitget;Gateio"
"GAIB","USDT",3,"bitget;BitMart;bybit"
"GAIB","USD",1,"Kraken"
"GAIB","USDC",1,"mexc"
"SAHARA","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"SAHARA","KRW",3,"Bithumb;Coinone;Upbit"
"SAHARA","THB",1,"Bitkub"
"SAHARA","EUR",1,"Kraken"
"SAHARA","USD",2,"Kraken;OKEX"
"SAHARA","USDC",2,"mexc;Binance"
"SAHARA","USD1",1,"mexc"
"SAHARA","BTC",1,"Upbit"
"SAHARA","TRY",1,"Binance"
"BRETT","USDT",4,"bitget;bybit;Gateio;Upbit"
"BRETT","EUR",1,"bitvavo"
"BRETT","USDC",1,"bybit"
"BRETT","KRW",1,"Coinone"
"MGO","USDT",3,"bitget;Gateio;Kucoin"
"USDS","USDT",1,"bitget"
"USDS","KRW",2,"Bithumb;Coinone"
"USDS","MXN",1,"Bitso"
"USDS","USD",2,"Coinbase;Kraken"
"USDS","EUR",1,"Kraken"
"PENDLE","USDT",7,"bitget;bybit;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"PENDLE","KRW",3,"Bithumb;Korbit;Upbit"
"PENDLE","THB",1,"Bitkub"
"PENDLE","EUR",3,"bitvavo;Kraken;whitebit"
"PENDLE","AUD",1,"BTCMarkets"
"PENDLE","USD",4,"Coinbase;cryptodotcom;Kraken;OKEX"
"PENDLE","BTC",2,"CoinEx;Binance"
"PENDLE","USDC",4,"CoinEx;Gateio;whitebit;Binance"
"PENDLE","ETH",1,"Gateio"
"PENDLE","BRL",1,"MercadoBitcoin"
"PENDLE","FDUSD",1,"Binance"
"PENDLE","TRY",1,"Binance"
"ARG","USDT",5,"bitget;Gateio;HuobiPro;mexc;OKEX"
"ARG","USDC",1,"OKEX"
"ARG","USD",1,"OKEX"
"HOT","USDT",3,"bitget;Gateio;Binance"
"HOT","ETH",2,"BitMart;Binance"
"HOT","EUR",1,"bitvavo"
"HOT","USDC",1,"CoinEx"
"HOT","KRW",2,"Coinone;gopax"
"HOT","USD",1,"cryptodotcom"
"HOT","BTC",1,"HitBTC"
"HOT","TRY",1,"Binance"
"RONIN","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"RONIN","KRW",3,"Bithumb;Coinone;Korbit"
"RONIN","THB",1,"Bitkub"
"RONIN","EUR",1,"bitvavo"
"RONIN","USD",3,"Coinbase;cryptodotcom;OKEX"
"RONIN","BTC",2,"CoinEx;Binance"
"RONIN","BRL",1,"MercadoBitcoin"
"RONIN","USDC",1,"OKEX"
"RONIN","TRY",1,"Binance"
"RONIN","FDUSD",1,"Binance"
"MUBARAK","USDT",3,"bitget;Gateio;Binance"
"MUBARAK","EUR",1,"Kraken"
"MUBARAK","USD",1,"Kraken"
"MUBARAK","USDC",2,"mexc;Binance"
"MUBARAK","TRY",1,"Binance"
"STX","USDT",8,"bitget;bybit;Coinbase;cryptodotcom;Gateio;OKEX;whitebit;Binance"
"STX","USDC",4,"bitget;Gateio;whitebit;Binance"
"STX","KRW",3,"Bithumb;Korbit;Upbit"
"STX","EUR",3,"bitvavo;Kraken;OKEX"
"STX","USD",4,"Cexio;Coinbase;cryptodotcom;Kraken"
"STX","ETH",1,"Gateio"
"STX","BTC",3,"Kucoin;Upbit;Binance"
"STX","BRL",1,"MercadoBitcoin"
"STX","CAD",1,"NDAX"
"STX","FDUSD",1,"Binance"
"STX","TRY",1,"Binance"
"MBOX","USDT",4,"bitget;bybit;Gateio;Binance"
"MBOX","EUR",1,"bitvavo"
"MBOX","ETH",1,"Gateio"
"MBOX","BTC",1,"LAToken"
"MBOX","TRY",1,"Binance"
"STRAX","USDT",3,"bitget;Gateio;Binance"
"STRAX","KRW",3,"Bithumb;Coinone;Upbit"
"STRAX","EUR",1,"bitvavo"
"STRAX","BTC",2,"CoinEx;Upbit"
"STRAX","USD",1,"cryptodotcom"
"STRAX","ETH",1,"Gateio"
"STRAX","TRY",1,"Binance"
"UPC","USDT",3,"bitget;Gateio;mexc"
"LMWR","USDT",4,"bitget;bybit;cryptodotcom;Gateio"
"LMWR","USD",3,"Bitstamp;cryptodotcom;Kraken"
"LMWR","EUR",3,"Bitstamp;bitvavo;Kraken"
"FLK","USDT",3,"bitget;Gateio;Kucoin"
"FLK","USDC",1,"mexc"
"ORAI","USDT",4,"bitget;CoinEx;Gateio;Kucoin"
"ORAI","BTC",1,"CoinEx"
"ORAI","USD",1,"cryptodotcom"
"ORAI","ETH",1,"Gateio"
"AINET","USDT",1,"bitget"
"AINET","KRW",1,"gopax"
"VERT","USDT",3,"bitget;BitMart;Gateio"
"IKA","USDT",3,"bitget;Gateio;Kucoin"
"IKA","EUR",1,"bitvavo"
"IKA","USD",1,"cryptodotcom"
"IKA","USD1",1,"Gateio"
"COAI","USDT",3,"bitget;BitMart;mexc"
"SOLO","USDT",4,"bitget;bybit;Gateio;HuobiPro"
"SOLO","BTC",1,"Gateio"
"RAD","USDT",4,"bitget;Gateio;whitebit;Binance"
"RAD","KRW",1,"Bithumb"
"RAD","EUR",2,"bitvavo;Kraken"
"RAD","USD",3,"Coinbase;cryptodotcom;Kraken"
"RAD","GBP",1,"Coinbase"
"RAD","ETH",1,"Gateio"
"RAD","BTC",1,"Upbit"
"RAD","TRY",1,"Binance"
"SSV","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"SSV","THB",1,"Bitkub"
"SSV","EUR",2,"bitvavo;Kraken"
"SSV","USD",2,"Kraken;OKEX"
"SSV","USDD",1,"Poloniex"
"SSV","USDC",1,"Binance"
"SSV","BTC",1,"Binance"
"SSV","ETH",1,"Binance"
"KOMA","USDT",3,"bitget;bitunix;Gateio"
"SETH","BTC",1,"bitget"
"D3D","USDT",1,"bitget"
"AFC","USDT",5,"bitget;BTCTurk;bybit;Gateio;mexc"
"AFC","BTC",1,"Upbit"
"OORT","USDT",5,"bitget;BitMart;CoinEx;Gateio;mexc"
"WIN","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"WIN","EUR",3,"bitvavo;Kraken;Binance"
"WIN","USDC",1,"CoinEx"
"WIN","USD",1,"Kraken"
"WIN","TRX",2,"Kucoin;Binance"
"WIN","BTC",1,"Kucoin"
"POWR","USDT",4,"bitget;Gateio;whitebit;Binance"
"POWR","KRW",2,"Bithumb;Upbit"
"POWR","THB",1,"Bitkub"
"POWR","EUR",2,"bitvavo;Kraken"
"POWR","AUD",1,"BTCMarkets"
"POWR","USD",3,"Coinbase;cryptodotcom;Kraken"
"POWR","BTC",1,"Upbit"
"DAO","USDT",5,"bitget;Gateio;HuobiPro;Kucoin;OKEX"
"DAO","KRW",2,"Bithumb;Coinone"
"DAO","ETH",1,"Gateio"
"DAO","USD",1,"OKEX"
"DAO","USDC",1,"OKEX"
"SOPH","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"SOPH","KRW",2,"Bithumb;Upbit"
"SOPH","THB",1,"Bitkub"
"SOPH","EUR",1,"bitvavo"
"SOPH","USD",1,"cryptodotcom"
"SOPH","BTC",1,"Upbit"
"SOPH","TRY",1,"Binance"
"SOPH","FDUSD",1,"Binance"
"SOPH","USDC",1,"Binance"
"KLV","USDT",5,"bitget;CoinEx;Gateio;HuobiPro;Kucoin"
"KLV","ETH",1,"Gateio"
"KLV","BTC",1,"Kucoin"
"KLV","TRX",1,"Kucoin"
"NAVX","USDT",4,"bitget;bybit;Gateio;OKEX"
"NAVX","KRW",1,"Coinone"
"NAVX","USD",1,"OKEX"
"CATA","USDT",1,"bitget"
"RDNT","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"RDNT","THB",1,"Bitkub"
"RDNT","EUR",1,"bitvavo"
"RDNT","USDC",1,"OKEX"
"RDNT","USD",1,"OKEX"
"RDNT","TRY",1,"Binance"
"ANKR","USDT",6,"bitget;bybit;cryptodotcom;Gateio;whitebit;Binance"
"ANKR","KRW",3,"Bithumb;Coinone;Upbit"
"ANKR","THB",1,"Bitkub"
"ANKR","EUR",3,"bitvavo;Coinbase;Kraken"
"ANKR","TRY",2,"BTCTurk;Binance"
"ANKR","GBP",1,"Coinbase"
"ANKR","USD",3,"Coinbase;cryptodotcom;Kraken"
"ANKR","USDC",1,"CoinEx"
"ANKR","IDR",1,"indodax"
"ANKR","BTC",3,"Kraken;Upbit;whitebit"
"ANKR","BRL",1,"MercadoBitcoin"
"ANKR","ETH",1,"mexc"
"DOLO","USDT",4,"bitget;bybit;Gateio;Binance"
"DOLO","THB",1,"Bitkub"
"DOLO","USD",2,"Coinbase;Kraken"
"DOLO","EUR",1,"Kraken"
"DOLO","USDC",2,"mexc;Binance"
"DOLO","FDUSD",1,"Binance"
"DOLO","TRY",1,"Binance"
"BHAT","USDT",1,"bitget"
"ASTO","USDT",2,"bitget;CoinEx"
"BANK","USDT",4,"bitget;BitMart;Gateio;Binance"
"BANK","USD1",1,"mexc"
"BANK","USDC",2,"mexc;Binance"
"BANK","TRY",1,"Binance"
"KATT","USDT",1,"bitget"
"APPA","USDT",1,"bitget"
"FORM","USDT",4,"bitget;bitunix;Gateio;Binance"
"FORM","EUR",1,"bitvavo"
"FORM","TRY",1,"Binance"
"FORM","USDC",1,"Binance"
"ZETA","USDT",5,"bitget;bybit;Gateio;OKEX;whitebit"
"ZETA","KRW",3,"Bithumb;Korbit;Upbit"
"ZETA","THB",1,"Bitkub"
"ZETA","USD",5,"Bitstamp;Coinbase;cryptodotcom;Kraken;OKEX"
"ZETA","EUR",3,"Bitstamp;bitvavo;Kraken"
"ZETA","USDC",1,"OKEX"
"ZETA","BTC",1,"Upbit"
"SCA","USDT",6,"bitget;bybit;CoinEx;Gateio;Kucoin;mexc"
"SCA","THB",1,"Bitkub"
"SCA","USD",1,"Kraken"
"ZENT","USDT",4,"bitget;bybit;Gateio;OKEX"
"ZENT","THB",1,"Bitkub"
"ZENT","USD",1,"OKEX"
"ZENT","USDC",1,"OKEX"
"SYRUP","USDT",4,"bitget;Gateio;whitebit;Binance"
"SYRUP","KRW",4,"Bithumb;Coinone;Korbit;Upbit"
"SYRUP","THB",1,"Bitkub"
"SYRUP","USD",3,"Bitstamp;Coinbase;Kraken"
"SYRUP","EUR",3,"Bitstamp;bitvavo;Kraken"
"SYRUP","BRL",1,"MercadoBitcoin"
"SYRUP","BTC",1,"Upbit"
"SYRUP","USDC",2,"whitebit;Binance"
"SYRUP","TRY",1,"Binance"
"PROM","USDT",5,"bitget;Gateio;HuobiPro;Kucoin;Binance"
"PROM","EUR",1,"bitvavo"
"PROM","KRW",1,"Coinone"
"PROM","ETH",1,"Gateio"
"PROM","BTC",1,"Upbit"
"SXS","USDT",1,"bitget"
"SLERF","USDT",3,"bitget;Gateio;Kucoin"
"BELIEVE","USDT",3,"bitget;Gateio;Kucoin"
"BGSC","USDT",3,"bitget;Gateio;mexc"
"JUNGLE","USDT",1,"bitget"
"IP","USDT",5,"bitget;bybit;Gateio;OKEX;whitebit"
"IP","KRW",4,"Bithumb;Coinone;Korbit;Upbit"
"IP","EUR",2,"bitvavo;Kraken"
"IP","USD",4,"Coinbase;cryptodotcom;Kraken;OKEX"
"IP","USDC",2,"mexc;OKEX"
"IP","ETH",1,"mexc"
"IP","BTC",2,"mexc;Upbit"
"A47","USDT",3,"bitget;Gateio;mexc"
"EDEN","USDT",3,"bitget;BitMart;Binance"
"EDEN","THB",1,"Bitkub"
"EDEN","KRW",1,"Coinone"
"EDEN","USDC",1,"Binance"
"EDEN","BNB",1,"Binance"
"EDEN","TRY",1,"Binance"
"EDEN","FDUSD",1,"Binance"
"EGL1","USDT",3,"bitget;BitMart;Gateio"
"EGL1","KRW",1,"Coinone"
"EGL1","USD1",2,"Gateio;Kucoin"
"THE","USDT",5,"bitget;CoinEx;Gateio;mexc;Binance"
"THE","EUR",1,"bitvavo"
"THE","USDC",1,"Binance"
"THE","TRY",1,"Binance"
"ACE","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"ACE","KRW",1,"Bithumb"
"ACE","EUR",1,"bitvavo"
"ACE","USDC",1,"OKEX"
"ACE","USD",1,"OKEX"
"ACE","BTC",1,"whitebit"
"ACE","TRY",1,"Binance"
"SWCH","USDT",5,"bitget;BitMart;CoinEx;Gateio;mexc"
"MOEW","USDT",1,"bitget"
"BICO","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"BICO","KRW",1,"Bithumb"
"BICO","THB",1,"Bitkub"
"BICO","EUR",2,"bitvavo;Kraken"
"BICO","USD",3,"Coinbase;cryptodotcom;Kraken"
"BICO","GBP",1,"CoinJar"
"BICO","ETH",1,"Gateio"
"BICO","USDC",1,"OKEX"
"IOST","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"IOST","KRW",3,"Bithumb;Coinone;Upbit"
"IOST","THB",1,"Bitkub"
"IOST","EUR",1,"bitvavo"
"IOST","USD",2,"cryptodotcom;OKEX"
"IOST","ETH",1,"Kucoin"
"IOST","USDC",1,"OKEX"
"IOST","BTC",1,"Upbit"
"UNITE","USDT",3,"bitget;Gateio;Kucoin"
"UNITE","USD",1,"Kraken"
"UNITE","EUR",1,"Kraken"
"IN","USDT",3,"bitget;Gateio;Kucoin"
"IN","KRW",2,"Coinone;Upbit"
"IN","BTC",1,"Upbit"
"BANANA","USDT",5,"bitget;Gateio;OKEX;whitebit;Binance"
"BANANA","EUR",1,"bitvavo"
"BANANA","USD",2,"cryptodotcom;OKEX"
"BANANA","ETH",1,"Gateio"
"BANANA","KRW",1,"Korbit"
"BANANA","FDUSD",1,"Binance"
"BANANA","BNB",1,"Binance"
"BANANA","USDC",1,"Binance"
"BANANA","BTC",1,"Binance"
"BANANA","TRY",1,"Binance"
"F","USDT",4,"bitget;bybit;Gateio;Binance"
"F","EUR",1,"bitvavo"
"F","KRW",1,"Upbit"
"F","USDC",1,"Binance"
"F","TRY",1,"Binance"
"YZY","USDT",4,"bitget;BitMart;Gateio;Kucoin"
"DGRAM","USDT",3,"bitget;BitMart;Gateio"
"PCI","USDT",2,"bitget;HuobiPro"
"PCI","KRW",2,"Coinone;Korbit"
"PSTAKE","USDT",3,"bitget;bybit;Gateio"
"PSTAKE","EUR",1,"Kraken"
"PSTAKE","USD",2,"Kraken;OKEX"
"PSTAKE","USDC",1,"OKEX"
"CARV","USDT",4,"bitget;bybit;Gateio;HuobiPro"
"CARV","KRW",2,"Bithumb;Upbit"
"CARV","THB",1,"Bitkub"
"CARV","EUR",1,"Kraken"
"CARV","USD",1,"Kraken"
"CARV","BTC",1,"Upbit"
"PEEPO","USDT",1,"bitget"
"TREE","USDT",5,"bitget;bybit;Gateio;whitebit;Binance"
"TREE","KRW",2,"Bithumb;Upbit"
"TREE","THB",1,"Bitkub"
"TREE","EUR",2,"bitvavo;Kraken"
"TREE","USD",2,"Coinbase;Kraken"
"TREE","USDC",2,"mexc;Binance"
"TREE","TRY",1,"Binance"
"AIO","USDT",4,"bitget;Gateio;Kucoin;mexc"
"AIO","USD",1,"Kraken"
"RCADE","USDT",3,"bitget;Gateio;Kucoin"
"BABY","USDT",6,"bitget;bybit;Gateio;OKEX;whitebit;Binance"
"BABY","KRW",2,"Bithumb;Coinone"
"BABY","THB",1,"Bitkub"
"BABY","EUR",2,"bitvavo;Kraken"
"BABY","USD",2,"Kraken;OKEX"
"BABY","USDC",3,"mexc;whitebit;Binance"
"BABY","BTC",1,"Upbit"
"BABY","TRY",1,"Binance"
"PSG","USDT",4,"bitget;bybit;Gateio;Binance"
"PSG","USDC",1,"Bitso"
"PSG","ETH",1,"Gateio"
"PSG","BRL",1,"MercadoBitcoin"
"PSG","BTC",1,"Upbit"
"PSG","TRY",1,"Binance"
"WEMIX","USDT",4,"bitget;bybit;CoinEx;Gateio"
"WEMIX","THB",1,"Bitkub"
"WEMIX","USD",1,"cryptodotcom"
"WEMIX","ETH",1,"Gateio"
"WEMIX","IDR",1,"indodax"
"WEMIX","KRW",1,"Korbit"
"WEMIX","BRL",1,"MercadoBitcoin"
"XTER","USDT",4,"bitget;bybit;Gateio;Kucoin"
"XTER","KRW",1,"Bithumb"
"XTER","EUR",1,"Kraken"
"XTER","USD",1,"Kraken"
"JUV","USDT",4,"bitget;bybit;Gateio;Binance"
"JUV","BTC",1,"Upbit"
"JUV","USDC",1,"Binance"
"JUV","TRY",1,"Binance"
"TOMA","USDT",1,"bitget"
"PLAC","USDT",1,"bithumbglobal"
"2KEY","USDT",1,"bithumbglobal"
"COSM","USDT",1,"bithumbglobal"
